rent_price,m2,Deposit,Type_of_building,room_number,Building_material,Year_of_construction,floor,windows,Number_of_floors,Heating,media,security,link_2,Additional_information,Equipment,location,latitude,longitude
9850.0,118.1,,apartamentowiec,3.0,cegła,2007.0,3.0,plastikowe,5.0,miejskie,internet,"domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/apartament-wysoki-standardpowisleluksus-ID4da60,"balkon, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Nowe Miasto, Oboźna",,
21500.0,160.0,,apartamentowiec,4.0,,2014.0,,,,miejskie,"telewizja kablowa, internet","system alarmowy, drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/unikatowy-apartament-tylko-u-nas-ID4da5Z,"klimatyzacja, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Twarda",,
19850.0,183.0,21000.0,apartamentowiec,5.0,cegła,2013.0,4.0,drewniane,6.0,miejskie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/super-apartament-na-powislu-prestiz-ochrona-24-7-ID4da5Y,"balkon, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Kopernika",,
13390.0,140.0,,apartamentowiec,4.0,inne,,3.0,drewniane,7.0,miejskie,internet,"domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/super-apartament-najwyzszy-standard-ochrona-24-7-ID4da5X,"balkon, piwnica, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Grzybowska",,
8350.0,119.0,13500.0,apartamentowiec,4.0,cegła,2006.0,4.0,drewniane,5.0,miejskie,internet,,https://www.otodom.pl/pl/oferta/prestizowy-apartament-eko-park-ID4da5V,"garaż/miejsce parkingowe, winda, taras",meble,"Warszawa, Mokotów, Górny Mokotów, Chodkiewicza",,
6570.0,154.0,,apartamentowiec,5.0,cegła,2002.0,2.0,plastikowe,3.0,miejskie,,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/luksusowy-apartament-kameralne-osiedle-ochrona-ID4da5W,"balkon, piwnica, garaż/miejsce parkingowe, winda, taras",,"Warszawa, Ochota, Szczęśliwice, Bielska",,
6990.0,54.0,16000.0,apartamentowiec,2.0,cegła,2014.0,,drewniane,42.0,miejskie,internet,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/luksusowy-apartament-cosmopolitan-ID4da5U,"klimatyzacja, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Twarda",,
4280.0,70.0,,apartamentowiec,2.0,cegła,2014.0,3.0,drewniane,9.0,miejskie,"telewizja kablowa, internet","system alarmowy, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/luksusowy-apartament-w-qbiku-blisko-mordoru-ID4da5T,"balkon, garaż/miejsce parkingowe, winda, dwupoziomowe",meble,"Warszawa, Mokotów, Wierzbno, Jana Pawła Woronicza",,
8940.0,142.0,,apartamentowiec,5.0,,,6.0,,,miejskie,internet,"system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/luksusowy-apartament-w-sercu-powisla-ID4da5Q,"klimatyzacja, balkon, garaż/miejsce parkingowe, winda, taras",meble,"Warszawa, Śródmieście, Powiśle, Leszczyńska",,
18890.0,192.0,,apartamentowiec,5.0,inne,2006.0,4.0,drewniane,7.0,miejskie,"telewizja kablowa, internet","system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/super-penthouse-z-duzym-tarasem-basen-i-fitness-ID4da5O,"klimatyzacja, balkon, garaż/miejsce parkingowe, winda, taras",,"Warszawa, Mokotów, Dolny Mokotów, Ludowa",,
2379.0,58.07,,apartamentowiec,3.0,,2017.0,4.0,plastikowe,6.0,miejskie,,,https://www.otodom.pl/pl/oferta/promocja-3-pok-zoliborz-powazkowska-13-ID4c1hJ,,"zmywarka, lodówka, piekarnik, kuchenka, pralka","Warszawa, Żoliborz",,
27990.0,165.0,,apartamentowiec,4.0,inne,,,,54.0,,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/luksusowy-apartament-3-sypialnie-zlota-44-ID4da4y,"klimatyzacja, piwnica, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Złota",,
11900.0,150.4,12000.0,blok,3.0,cegła,,10.0,drewniane,10.0,miejskie,,"domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/prawdziwy-penthouse-z-ogrodem-55m2-super-lux-ID4da4v,"garaż/miejsce parkingowe, ogródek, winda",meble,"Warszawa, Śródmieście, al. Jana Pawła II",,
9150.0,92.0,,apartamentowiec,3.0,cegła,,6.0,drewniane,7.0,gazowe,telewizja kablowa,teren zamknięty,https://www.otodom.pl/pl/oferta/prestiz-luksus-doborowe-sasiedztwo-ochrona-24-7-ID4da4q,"klimatyzacja, balkon, garaż/miejsce parkingowe, winda",,"Warszawa, Śródmieście, Książęca",,
14940.0,77.0,,apartamentowiec,3.0,,2014.0,8.0,,44.0,miejskie,"telewizja kablowa, internet","system alarmowy, drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/apartament-cosmopolitan-twarda-4-ID4cKuE,"klimatyzacja, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Twarda",,
2351.0,40.16,,,2.0,,2017.0,6.0,,8.0,miejskie,,,https://www.otodom.pl/pl/oferta/promocja-2-pok-mokotow-samochodowa-2-ID4cEi8,,,"Warszawa, Mokotów, Samochodowa 2",,
2300.0,32.0,2500.0,,1.0,,,4.0,,,,,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/nowa-duza-kawalerka-na-artystycznym-zoliborzu-ID4da3D,"balkon, garaż/miejsce parkingowe, oddzielna kuchnia, pom. użytkowe","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Żoliborz, ul. Hubnera",,
1600.0,33.0,1600.0,blok,1.0,wielka płyta,,7.0,plastikowe,10.0,,,,https://www.otodom.pl/pl/oferta/kawalerka-na-stegnach-ul-batumi-ID47Ar2,"balkon, piwnica, winda, tylko dla niepalących, oddzielna kuchnia","lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Mokotów, Stegny, Batumi 5",,
1350.0,20.0,2000.0,blok,1.0,cegła,,3.0,plastikowe,5.0,miejskie,,domofon / wideofon,https://www.otodom.pl/pl/oferta/sloneczna-i-cicha-kawalerka-blisko-metra-zoo-ID4dr2r,"balkon, tylko dla niepalących, oddzielna kuchnia","lodówka, meble, kuchenka, pralka","Warszawa, Praga-Północ, ul. Karola Darwina",,
2400.0,37.0,2400.0,blok,1.0,wielka płyta,1980.0,3.0,plastikowe,10.0,,"telewizja kablowa, internet","domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/wynajem-ID4doyp,balkon,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Mokotów, ul. Kmicica",,
2000.0,41.0,2700.0,apartamentowiec,2.0,cegła,2004.0,2.0,drewniane,3.0,miejskie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/mieszkanie-z-klimatyzacja-na-bemowie-blisko-wat-u-ID3Yn4Q,"klimatyzacja, balkon, piwnica, garaż/miejsce parkingowe, winda","lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Bemowo, ul. Hery",,
5000.0,90.0,,,3.0,,,7.0,,11.0,,,,https://www.otodom.pl/pl/oferta/mieszkanie-90-m-warszawa-ID4da2e,"balkon, winda",,"Warszawa, Śródmieście",,
5600.0,70.0,,apartamentowiec,3.0,,2019.0,6.0,drewniane,6.0,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/luksusowy-apartament-na-ostatnim-pietrze-z-tarasem-ID4da2U,"balkon, piwnica, garaż/miejsce parkingowe, winda, pom. użytkowe",meble,"Warszawa, Wola, Krochmalna",,
2600.0,38.0,2600.0,blok,2.0,,,2.0,plastikowe,10.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-przy-pl-trzech-krzyzy-ID4cgZw,"balkon, winda, tylko dla niepalących, oddzielna kuchnia","lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Śródmieście, ul. Mokotowska",,
2400.0,42.0,,apartamentowiec,2.0,,2016.0,3.0,,6.0,miejskie,telewizja kablowa,,https://www.otodom.pl/pl/oferta/przy-promenadzie-2-pokoje-balkon-garaz-w-cenie-ID4da0j,"balkon, garaż/miejsce parkingowe, winda, oddzielna kuchnia",meble,"Warszawa, Praga-Południe, Gocław, Tadeusza Rechniewskiego",,
3300.0,50.0,3300.0,,2.0,,2002.0,,,11.0,miejskie,"telewizja kablowa, telefon",,https://www.otodom.pl/pl/oferta/doskonala-lokalizacja-xi-pietro-z-super-widokiem-ID4d9Zw,"garaż/miejsce parkingowe, winda, oddzielna kuchnia",,"Warszawa, Śródmieście",,
2700.0,31.0,,apartamentowiec,1.0,,2010.0,4.0,,6.0,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/mokotow-eko-park-studio-31-mkw-ID4d9Zk,"balkon, garaż/miejsce parkingowe, winda, pom. użytkowe",meble,"Warszawa, Mokotów, Karola Chodkiewicza",,
3600.0,48.0,,apartamentowiec,2.0,,2020.0,9.0,,10.0,,"telewizja kablowa, internet, telefon",monitoring / ochrona,https://www.otodom.pl/pl/oferta/mieszkanie-48-m-warszawa-ID4b3aT,"balkon, winda",meble,"Warszawa, Wola",,
3000.0,50.0,,kamienica,2.0,,1956.0,2.0,,4.0,miejskie,"telewizja kablowa, internet, telefon",,https://www.otodom.pl/pl/oferta/dwupokojowemieszkanie-na-muranowie-ID4d9X8,,"zmywarka, lodówka, meble, pralka","Warszawa, Śródmieście, Mordechaja Anielewicza",,
2800.0,55.0,3400.0,blok,2.0,,,2.0,,5.0,,,,https://www.otodom.pl/pl/oferta/bez-prowizji-2-pok-z-balkonem-wilanowska-ID4d9X1,"balkon, garaż/miejsce parkingowe, winda, oddzielna kuchnia","meble, piekarnik, pralka","Warszawa, Ursynów, Aleja Wilanowska ",,
4500.0,67.0,,,3.0,,2008.0,6.0,drewniane,11.0,,"telewizja kablowa, internet, telefon",,https://www.otodom.pl/pl/oferta/mieszkanie-67-m-warszawa-ID4d9Vy,"balkon, garaż/miejsce parkingowe, winda",,"Warszawa, Mokotów, Jana Karola Chodkiewicza",,
6200.0,90.0,,kamienica,3.0,cegła,1928.0,1.0,,4.0,,"telewizja kablowa, internet, telefon",,https://www.otodom.pl/pl/oferta/mieszkanie-90-m-warszawa-ID4cQBl,"balkon, oddzielna kuchnia",meble,"Warszawa, Ochota",,
2000.0,40.0,,apartamentowiec,2.0,cegła,2020.0,,,4.0,miejskie,internet,domofon / wideofon,https://www.otodom.pl/pl/oferta/wilanow-blonia-garaz-ogrodek-komfort-ID4d9Va,"balkon, piwnica, garaż/miejsce parkingowe, ogródek, winda","lodówka, meble, telewizor, pralka","Warszawa, Wilanów, Zdrowa",,
1600.0,30.0,,,1.0,cegła,1963.0,2.0,plastikowe,4.0,,"telewizja kablowa, internet, telefon",,https://www.otodom.pl/pl/oferta/czynsz-w-cenie-1-pok-przy-metrze-ratusz-ID4d9Ur,,,"Warszawa, Śródmieście, Nowolipie",,
2300.0,37.0,2400.0,,1.0,,1950.0,3.0,,5.0,,,,https://www.otodom.pl/pl/oferta/kawalerka-przy-metrze-raclawicka-ID4d9Sz,,"lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Mokotów, Aleja Niepodległości",,
2400.0,64.0,3200.0,blok,3.0,,,7.0,,7.0,,,,https://www.otodom.pl/pl/oferta/bez-prowizji-3-pok-balkon-metro-stoklosy-ID4d9Sq,"balkon, winda, oddzielna kuchnia","meble, piekarnik, telewizor, pralka","Warszawa, Ursynów, Zamiany",,
2500.0,37.0,2800.0,blok,2.0,,1960.0,9.0,plastikowe,9.0,,,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",https://www.otodom.pl/pl/oferta/zoliborz-2-pokoje-37m2-blisko-arkadia-i-metro-ID4d9Sb,winda,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Żoliborz, Aleja Wojska Polskiego",,
1500.0,30.0,,blok,2.0,,,2.0,plastikowe,10.0,,,,https://www.otodom.pl/pl/oferta/do-wynajecia-mieszkanie-2-pokojowe-na-grochowie-ID4d9Rj,"balkon, winda",,"Warszawa, Praga-Południe, Grochów, Fundamentowa",,
3500.0,93.0,,blok,3.0,cegła,1993.0,2.0,plastikowe,3.0,miejskie,"telewizja kablowa, internet",,https://www.otodom.pl/pl/oferta/podbipiety-idealnie-ciche-balkon-ID4d9PA,"balkon, ogródek",meble,"Warszawa, Mokotów, Służewiec, Podbipięty / idealnie ciche / balkon / garaż",,
1700.0,36.0,1700.0,blok,2.0,beton,1986.0,,plastikowe,12.0,miejskie,,"domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/atracyjne-dwu-pokojowe-do-wynajecia-ID4d9ON,"tylko dla niepalących, oddzielna kuchnia","lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Targówek, ul. Michała Kleofasa Ogińskiego",,
2850.0,42.0,2850.0,,2.0,,,4.0,,4.0,,"telewizja kablowa, internet","teren zamknięty, monitoring / ochrona",https://www.otodom.pl/pl/oferta/dwa-pokoje-z-tarasem-blisko-lopuszanskiej-ID4d9KD,"klimatyzacja, balkon, garaż/miejsce parkingowe, winda","zmywarka, lodówka, meble, piekarnik, telewizor, pralka","Warszawa, Włochy, al. Aleje Jerozolimskie 216",,
2600.0,73.0,,szeregowiec,2.0,,,,,2.0,gazowe,internet,"system alarmowy, teren zamknięty",https://www.otodom.pl/pl/oferta/mieszkanie-w-segmencie-naroznym-z-ogrodem-ID4d9tP,"balkon, garaż/miejsce parkingowe, ogródek, tylko dla niepalących, oddzielna kuchnia, dwupoziomowe","lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Wesoła, stara miłosna",,
3000.0,60.0,,apartamentowiec,2.0,,2007.0,2.0,drewniane,14.0,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/2-pokoje-srodmiescie-przy-metrze-ID4bUYG,"balkon, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Stawki",,
2850.0,42.0,2850.0,,2.0,,,4.0,,4.0,,"telewizja kablowa, internet","teren zamknięty, monitoring / ochrona",https://www.otodom.pl/pl/oferta/dwa-pokoje-z-tarasem-wlochy-ID4d9JB,"klimatyzacja, balkon, garaż/miejsce parkingowe, winda, taras","zmywarka, lodówka, meble, piekarnik, telewizor, pralka","Warszawa, Włochy, al. Aleje Jerozolimskie 216",,
1600.0,23.0,1990.0,,1.0,,,4.0,,4.0,,"telewizja kablowa, internet","teren zamknięty, monitoring / ochrona",https://www.otodom.pl/pl/oferta/bez-prowizji-kawalerka-z-duzym-tarasem-ID4d9HA,"klimatyzacja, balkon, garaż/miejsce parkingowe, winda, taras","zmywarka, lodówka, meble, telewizor, pralka","Warszawa, Włochy, al. Aleje Jerozolimskie 216",,
1900.0,48.0,2000.0,blok,2.0,wielka płyta,1978.0,4.0,plastikowe,4.0,miejskie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/ochota-mieszkanie-2-pokojowe-zielen-um-uw-mordor-ID44OQh,"balkon, piwnica, oddzielna kuchnia, pom. użytkowe","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Ochota, ul. Szczepana Grzeszczyka",,
2300.0,37.0,3000.0,apartamentowiec,2.0,,2019.0,1.0,plastikowe,4.0,miejskie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-bielanach-metro-garaz-ID4dquL,"klimatyzacja, garaż/miejsce parkingowe, winda, tylko dla niepalących, taras","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Bielany, Stare Bielany, Oczapowskiego 17",,
1800.0,51.0,2600.0,blok,2.0,,2009.0,,plastikowe,3.0,,,"teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/51m2-2-pokoje-bemowo-coopera-ID3BgMc,"balkon, garaż/miejsce parkingowe, winda, tylko dla niepalących, taras","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Bemowo, ul. gen. Meriana C. Coopera",,
1600.0,23.0,1990.0,,1.0,,,4.0,,4.0,,"telewizja kablowa, internet","teren zamknięty, monitoring / ochrona",https://www.otodom.pl/pl/oferta/bez-prowizji-kawalerka-z-duzym-tarasem-ID4d9HA,"klimatyzacja, balkon, garaż/miejsce parkingowe, winda, taras","zmywarka, lodówka, meble, telewizor, pralka","Warszawa, Włochy, al. Aleje Jerozolimskie 216",,
5200.0,81.1,,kamienica,3.0,cegła,1952.0,1.0,plastikowe,6.0,miejskie,internet,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/wyjatkowa-lokalizacja-w-centrum-plac-konstytucji-ID4d9H8,"piwnica, garaż/miejsce parkingowe, winda, pom. użytkowe",meble,"Warszawa, Śródmieście, Plac Konstytucji",,
1600.0,23.0,1990.0,,1.0,,,4.0,,4.0,,"telewizja kablowa, internet","teren zamknięty, monitoring / ochrona",https://www.otodom.pl/pl/oferta/aleje-jerozolimskie-216-nowa-kawalerka-plus-taras-ID4d9GO,"klimatyzacja, balkon, garaż/miejsce parkingowe, winda, taras","zmywarka, lodówka, meble, telewizor, pralka","Warszawa, Włochy, al. Aleje Jerozolimskie 216",,
2300.0,37.0,2000.0,blok,2.0,,1975.0,2.0,plastikowe,,,,,https://www.otodom.pl/pl/oferta/mieszkanie-37-m-warszawa-ID4d9FX,"balkon, winda",,"Warszawa, Mokotów, Korczyńska",,
2950.0,84.0,2950.0,,3.0,cegła,2002.0,1.0,plastikowe,,,,,https://www.otodom.pl/pl/oferta/mieszkanie-84-m-warszawa-ID4d9FW,"garaż/miejsce parkingowe, winda, taras",,"Warszawa, Ursynów, Kabacki Dukt",,
5000.0,108.0,5000.0,blok,3.0,beton,2004.0,6.0,drewniane,6.0,miejskie,,"teren zamknięty, domofon / wideofon, monitoring / ochrona, rolety antywłamaniowe",https://www.otodom.pl/pl/oferta/mieszkanie-108m-2-poziomowe-15-min-metro-klima-ID4d9Fq,"klimatyzacja, balkon, garaż/miejsce parkingowe, winda, tylko dla niepalących, dwupoziomowe","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Wola, Sawa",,
1600.0,23.0,1990.0,,1.0,,,4.0,,4.0,,"telewizja kablowa, internet","teren zamknięty, monitoring / ochrona",https://www.otodom.pl/pl/oferta/kawalerka-z-tarasem-przy-lopuszanskiej-ID4d9FJ,"klimatyzacja, balkon, garaż/miejsce parkingowe, taras","zmywarka, lodówka, meble, telewizor, pralka","Warszawa, Włochy, al. Aleje Jerozolimskie 216",,
1450.0,28.0,1800.0,,1.0,wielka płyta,1980.0,9.0,plastikowe,11.0,miejskie,,domofon / wideofon,https://www.otodom.pl/pl/oferta/kawalerka-przy-stacji-metra-wilenski-ID4d9En,winda,meble,"Warszawa, Praga-Północ, ul. 11 Listopada",,
2800.0,45.0,,,2.0,inne,2018.0,4.0,plastikowe,4.0,miejskie,,"domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/2-pokoje-45m2-lukiska-goclaw-ID4d9Ek,"balkon, winda",meble,"Warszawa, Praga-Południe, ul. Łukiska",,
4500.0,114.72,4500.0,,3.0,cegła,2001.0,2.0,plastikowe,5.0,elektryczne,,domofon / wideofon,https://www.otodom.pl/pl/oferta/jasne-mieszkanie-niedaleko-krolikarni-ID4d9Eh,balkon,meble,"Warszawa, Mokotów, ul. Tyniecka",,
2500.0,44.0,3000.0,,2.0,cegła,2018.0,1.0,drewniane,2.0,,,,https://www.otodom.pl/pl/oferta/mieszkanie-44-m-warszawa-ID4d9DO,"klimatyzacja, garaż/miejsce parkingowe",,"Warszawa, Włochy, Stare Włochy",,
1500.0,18.0,3000.0,,1.0,cegła,2018.0,,drewniane,2.0,,,,https://www.otodom.pl/pl/oferta/mieszkanie-18-m-warszawa-ID4d9DF,"klimatyzacja, ogródek",,"Warszawa, Włochy, Stare Włochy",,
6500.0,120.0,,apartamentowiec,5.0,,2018.0,,,2.0,gazowe,,,https://www.otodom.pl/pl/oferta/mieszkanie-120-m-warszawa-ID4d9DB,"klimatyzacja, garaż/miejsce parkingowe, taras",,"Warszawa, Włochy, Stare Włochy",,
1600.0,35.0,,blok,1.0,,,8.0,,10.0,miejskie,,,https://www.otodom.pl/pl/oferta/35-m2-z-oddzielna-kuchnia-metro-ratusz-arsenal-ID4d9CS,"winda, oddzielna kuchnia",meble,"Warszawa, Śródmieście, al. Solidarności",,
13000.0,77.0,,blok,2.0,inne,2014.0,,,44.0,miejskie,"telewizja kablowa, internet","system alarmowy, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/luksusowy-apartament-cosmopolitan-na-29-pietrze-ID4d9Ch,"klimatyzacja, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Twarda",,
2600.0,55.0,,,3.0,,1970.0,2.0,plastikowe,3.0,,,,https://www.otodom.pl/pl/oferta/3-pokoje-wynajem-ochota-ID4d9By,balkon,,"Warszawa, Ochota",,
10000.0,107.0,,apartamentowiec,3.0,cegła,2011.0,2.0,drewniane,5.0,,"telewizja kablowa, internet, telefon",,https://www.otodom.pl/pl/oferta/taras-30m2-przestronne-widok-na-wisle-metro-ID4d9Be,"balkon, garaż/miejsce parkingowe, winda",,"Warszawa, Śródmieście, Wybrzeże Kościuszkowskie",,
5260.0,100.0,,,4.0,,1994.0,2.0,,2.0,,,,https://www.otodom.pl/pl/oferta/piekne-i-duze-mieszkanie-na-bernardynskiej-ID4d9At,"balkon, piwnica",,"Warszawa, Mokotów, Bernardyńska",,
2400.0,42.0,,apartamentowiec,2.0,,2005.0,4.0,,5.0,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/2-pok-42m2-eko-park-mokotow-ID4d9Aj,"piwnica, garaż/miejsce parkingowe, winda, pom. użytkowe",meble,"Warszawa, Mokotów, Biały Kamień",,
2200.0,46.0,,apartamentowiec,2.0,,2011.0,7.0,,7.0,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-rondo-wiatraczna-praga-poludnie-ID4d9Am,"balkon, piwnica, garaż/miejsce parkingowe, winda, pom. użytkowe",meble,"Warszawa, Praga-Południe, Grochów, Kobielska",,
1900.0,53.8,,blok,2.0,,2001.0,4.0,plastikowe,6.0,miejskie,"telewizja kablowa, internet, telefon",monitoring / ochrona,https://www.otodom.pl/pl/oferta/2-pokoje-z-klimatyzacja-na-biuro-ID4d9A5,"balkon, garaż/miejsce parkingowe, winda",,"Warszawa, Białołęka, Książkowa",,
4500.0,67.0,,apartamentowiec,3.0,,2014.0,3.0,drewniane,6.0,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/przytulne-dobrze-skomunikowane-mieszkanie-na-woli-ID4d9yU,"balkon, garaż/miejsce parkingowe, winda, pom. użytkowe",meble,"Warszawa, Wola, Czyste, Kolejowa",,
3700.0,69.0,,apartamentowiec,3.0,,2000.0,,plastikowe,4.0,miejskie,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/3-pokoje-z-ogrodkiem-ochota-przy-parku-szczesliw-ID4d9yH,"balkon, ogródek, winda",meble,"Warszawa, Ochota, Szczęśliwice, Włodarzewska",,
18700.0,144.0,,blok,3.0,,,,,40.0,,,"domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/wyjatkowy-widok-i-prestiz-zlota-44-apartament-lux-ID4bV13,"klimatyzacja, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Złota",,
2390.0,59.0,4800.0,blok,2.0,cegła,2009.0,3.0,drewniane,5.0,miejskie,,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/wynajme-bezposrednio-super-mieszkanie-ID3Hrwm,"balkon, garaż/miejsce parkingowe, winda, tylko dla niepalących","zmywarka, lodówka, meble, piekarnik, pralka","Warszawa, Bemowo, Obrońców Tobruku",,
2400.0,55.0,3000.0,apartamentowiec,2.0,,2003.0,4.0,plastikowe,6.0,miejskie,,"domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/sloneczne-i-przestronne-garaz-saska-kepa-ID4bcho,"garaż/miejsce parkingowe, winda","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Praga-Południe, Saska Kępa, pl. Plac Przymierza",,
2800.0,48.0,2800.0,kamienica,2.0,cegła,1920.0,1.0,plastikowe,5.0,miejskie,,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",https://www.otodom.pl/pl/oferta/wynajem-ul-wolska-metro-plocka-po-remoncie-ID3wegv,"balkon, piwnica, pom. użytkowe","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Wola",,
